Employee_ID,Transaction_WID,Transaction_Effective_Date,Transaction_Entry_Moment,Transaction_Type,Compensation_Package_Proposed,Compensation_Grade_Proposed,Comp_Grade_Profile_Proposed,Compensation_Step_Proposed,Pay_Range_Minimum,Pay_Range_Midpoint,Pay_Range_Maximum,Base_Pay_Proposed_Amount,Base_Pay_Proposed_Currency,Base_Pay_Proposed_Frequency,Benefits_Annual_Rate_ABBR,Pay_Rate_Type,Compensation,Worker_Workday_ID
30005167,5ae9e130dc641147b3ea03b8712faa32,2025-12-09,2025-12-14 11:42:31,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,133766.16,CAD,Annual,133766.16,Salary,133766.16,5521f576b3e0150edb4332529dcdf7f9
30005169,308e7dfb0fc31ed53c68ac6ab1f81890,2025-12-07,2025-12-08 08:19:50,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,333609.24,USD,Annual,333609.24,Salary,333609.24,27bf4f6fd50cb4a4056df3e71c3e14b2
30005202,2e5c28485cf82c79ea5c3d3250756674,2025-12-24,2025-12-24 09:55:23,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,CAD,Annual,58000.00,Salary,58000.00,c1cfe6e17b9f0ec510fad63e91b4339b
30005280,0f9183e0ce4d089adc215c87ce1cff7d,2025-12-12,2025-12-13 13:25:12,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,114510.86,CAD,Annual,114510.86,Salary,114510.86,a7756864869c6463dcfbe4dad16432d0
30005325,be4a8ce3fd5730e7309d343b3f87fd19,2025-12-09,2025-12-09 16:02:31,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,94373.24,CAD,Annual,94373.24,Salary,94373.24,d3ce31f347e87ad4e3917fa722730021
30005472,62a0015bfbf173889bf0be819a8ec8f1,2025-12-28,2025-12-31 09:07:26,Leave of Absence,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,CAD,Annual,155000.00,Salary,155000.00,4d74f42dbc4c2b6fe730a66e961ca78d
30005476,bdbc342ca71f28190e170e72294f3d8b,2025-12-30,2026-01-04 17:06:43,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,162868.32,CAD,Annual,162868.32,Salary,162868.32,3f798e05d78c3fe1f3c74603a5f9c7ee
30005534,415f0a3be7981e738095dcac4993edcc,2025-12-09,2025-12-12 14:44:09,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,CAD,Annual,58000.00,Salary,58000.00,e7769a24fb3b6fe187f40b2bce0014cb
30005561,a0daee51c37344da2245c622f157899a,2025-12-12,2025-12-12 10:02:40,Return from Leave,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,72000.00,USD,Annual,72000.00,Salary,72000.00,2c62733b4ad950a42773d68c0623db84
30005585,8fdd038ee43a633c4bb7a3a6f8f876d1,2025-12-15,2025-12-15 11:47:07,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,233732.47,CAD,Annual,233732.47,Salary,233732.47,685906586cd3bd225e65c041a252f1dc
30005622,9c974fe47cb7a047c90dd99cd5b276d8,2025-12-31,2026-01-05 09:10:46,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,183279.49,CAD,Annual,183279.49,Salary,183279.49,bc812e7b6c9ed7f5a37a7bcfc6137efd
30005727,0a6e0ffdf7de7afac2c9ae989b64aeb7,2025-12-05,2025-12-05 12:37:33,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,216170.55,CAD,Annual,216170.55,Salary,216170.55,ce8ddadb470b857b78e8fbca510b0979
30005751,bcab9916e66e340505f90f7d19ab4b53,2025-12-21,2025-12-26 08:02:11,Change Job,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,354963.44,USD,Annual,354963.44,Salary,354963.44,5c355ff857709f74382c84a14862baa2
30005758,8d44b03917bff115c9bc849d16db2d3a,2025-12-28,2025-12-31 16:33:57,Leave of Absence,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,72000.00,CAD,Annual,72000.00,Salary,72000.00,2809ecb68365faa58cb728bc3fee287e
30005816,55e269788507e77ff0a1464ba2f95c0e,2025-12-10,2025-12-11 08:14:57,Data Change,STD_COMP_PKG,G11,GP_12,,300000.00,390000.00,480000.00,284569.95,CAD,Annual,284569.95,Salary,284569.95,35d038f0da04ba95c21460890627a860
30005854,8c1c09264d4fc55cfd4f99edea97c20d,2025-12-03,2025-12-03 10:31:21,Data Change,STD_COMP_PKG,G04,GP_05,,92000.00,112000.00,132000.00,96961.98,USD,Annual,96961.98,Salary,96961.98,9544debf6931f7b582e70ca79b719106
30005887,73da983e8cc83727c9d9ed2f18ebefae,2025-12-26,2025-12-29 17:02:42,Leave of Absence,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,88998.69,CAD,Annual,88998.69,Salary,88998.69,9598f523516997cfdb48c39fc24e701c
30005909,f58676623a5a57df8f3a41e921965941,2025-12-17,2025-12-21 17:58:13,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,126515.64,CAD,Annual,126515.64,Salary,126515.64,869830be94eced372ba017529eb554f2
30005999,fc15f71217c57b10431f366d36edc39b,2025-12-15,2025-12-17 11:55:00,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,185000.00,USD,Annual,185000.00,Salary,185000.00,dee4a23080a20ca23fee4838f21f9c6f
30006025,717a6dd23476ec6845f51387d6d0ed4c,2025-12-28,2026-01-02 16:44:35,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,130463.61,USD,Annual,130463.61,Salary,130463.61,6ccf3fbca471bd8361e3cfbf5205cf8b
30006210,790e2f25cff854a542d326b6e86abc4a,2025-12-06,2025-12-11 16:44:51,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,87266.74,CAD,Annual,87266.74,Salary,87266.74,f2b97b02d85da7370e19afbdfe31afc0
30006322,dea702ae3add299e674585c563205a35,2025-12-22,2025-12-22 12:38:09,Change Job,STD_COMP_PKG,G01,GP_02,,52000.00,62000.00,72000.00,55838.50,CAD,Annual,55838.50,Salary,55838.50,09a16dc009bb17cf41890a223184df27
30006328,e713bbf9f97768aec9abf82c9ed6631c,2025-12-27,2025-12-29 14:08:57,Data Change,STD_COMP_PKG,G03,GP_04,,78000.00,95000.00,112000.00,81730.89,CAD,Annual,81730.89,Salary,81730.89,0341dc37160d644cae6a1afa3c6b66c4
30006356,a9e0f886c504d06ee5d8ec3fb5db6a82,2025-12-31,2026-01-03 10:39:58,Change Job,STD_COMP_PKG,G08,GP_10,,200000.00,255000.00,310000.00,147830.57,USD,Annual,147830.57,Salary,147830.57,304ed35640da74c536ee9f98688abf8a
30006371,776f18be0361b74af7aa5c30ae2adb2b,2025-12-28,2025-12-29 08:57:52,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,49955.69,CAD,Annual,49955.69,Salary,49955.69,556305e85c4b8e070b6a492385c07a03
30006392,75632f4cd917d4a32fe6e236ebcf0d8d,2025-12-01,2025-12-05 17:03:31,Leave of Absence,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,300876.26,CAD,Annual,300876.26,Salary,300876.26,152a6b8139c4f47680a9c67c3298b110
30006408,b455d8062e92f02a85292a7c70952c04,2025-12-02,2025-12-02 16:35:42,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,135970.29,CAD,Annual,135970.29,Salary,135970.29,4eda853358f377bc25f37faf33af930a
30006450,06ebf1ef2af24530ba727f2c9be2b085,2025-12-25,2025-12-26 17:28:10,Leave of Absence,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,87273.82,CAD,Annual,87273.82,Salary,87273.82,22e5cd47f3af57fe3e56e03d0a5f992b
30006498,039fb611dc9941fcf439ad45930cc49b,2025-12-17,2025-12-22 14:16:39,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,80787.83,USD,Annual,80787.83,Salary,80787.83,0636583b4a67520c2b170716aa402a9d
30006533,17d78049896e0bbd1810945e45446ae0,2025-12-27,2025-12-29 11:00:55,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,140334.89,USD,Annual,140334.89,Salary,140334.89,4fb1042ba4b34801cc20d7094ca9a84d
30006581,5a7c314e21751120eaab97f4cee423b4,2025-12-04,2025-12-04 09:26:22,Change Job,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,171257.51,CAD,Annual,171257.51,Salary,171257.51,8174bcb41c2378f955acebb1556e2635
30006749,f593ee379fc5149aafa43d4d89dafdba,2025-12-30,2025-12-30 08:06:59,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,55350.53,CAD,Annual,55350.53,Salary,55350.53,d2301d979738273a390c3b561385ac93
30006777,e9b5636cf3096ccf0e8ea664f3f2cc49,2025-12-01,2025-12-05 17:44:43,Return from Leave,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,111719.47,USD,Annual,111719.47,Salary,111719.47,d9d1d7e026bb385547e03c981b8fbee4
30006846,0995064ca52da8e5e108a94a935996aa,2025-12-23,2025-12-27 17:00:36,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,69407.41,CAD,Annual,69407.41,Salary,69407.41,87ba53e496bbdcfd750c0d092d0d401d
30006876,48006858220a1d6de92a015b7d1ef759,2025-12-18,2025-12-23 16:14:40,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,59303.54,CAD,Annual,59303.54,Salary,59303.54,b6a2f8767f8cbc890bf9178f19c1fc5c
30006959,e6bcdc801ae0c595c2be17943eb7559b,2025-12-18,2025-12-19 14:32:12,Change Job,STD_COMP_PKG,G03,GP_04,,78000.00,95000.00,112000.00,79393.83,CAD,Annual,79393.83,Salary,79393.83,ef07ef0cb675bcfbeba64286b91e0ce0
30006971,b25aae57c0bf0be94e53aa01c553d7b0,2025-12-27,2026-01-01 10:53:29,Return from Leave,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,341318.09,CAD,Annual,341318.09,Salary,341318.09,a2e43c0fadeb625b9ec102fd3632f1fc
30007006,4c004ab73e071284d763134fb03b4dc2,2025-12-07,2025-12-07 11:15:48,Leave of Absence,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,USD,Annual,155000.00,Salary,155000.00,86522fa99f8bd7ab476f4ecda2f1c6d5
30007048,dd467a962b870e2bfb3daea9dd0253c2,2025-12-31,2026-01-02 09:12:13,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,CAD,Annual,155000.00,Salary,155000.00,460585de2c4d1d82b5ca8c0fef385c2d
30007096,84fe3c4a53003ca78012e36e9036014b,2025-12-17,2025-12-19 11:02:28,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,189262.56,CAD,Annual,189262.56,Salary,189262.56,5f12271742fc31206b098e5e377aed8a
30007121,8d0b1dc9bc0e35552d94413ec98c63cb,2025-12-06,2025-12-08 10:45:25,Leave of Absence,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,USD,Annual,91000.00,Salary,91000.00,9b897e29b6ae1dae79be6cc009047f86
30007406,83b22fd39689a4210be02952964b7a01,2025-12-15,2025-12-20 15:17:49,Data Change,STD_COMP_PKG,G07,GP_08,,145000.00,180000.00,215000.00,185000.00,CAD,Annual,185000.00,Salary,185000.00,b7b376aaa60579592a46e7c37ac92080
30007490,85857a3a508a246252ae780cdcc3137f,2025-12-21,2025-12-24 17:33:11,Return from Leave,STD_COMP_PKG,G05,GP_06,,105000.00,130000.00,155000.00,114430.27,USD,Annual,114430.27,Salary,114430.27,2993a3df1a42a0065a14fb942868b7a1
30007501,b31d6fe09a9e69d65e60eb876f7af8ea,2025-12-29,2025-12-30 17:14:08,Change Job,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,371176.26,CAD,Annual,371176.26,Salary,371176.26,153e701591edd1c0fef47d9923f50bcf
30007511,16043c1da573b6919cda093877730150,2025-12-26,2025-12-30 11:17:19,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,87807.99,CAD,Annual,87807.99,Salary,87807.99,b16e8fce05041d5a15089db807b47cfa
30007557,0b8b3831b8831956105fb60b2c31eb3e,2025-12-17,2025-12-19 12:13:46,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,e9cce2d7d5027e4f440e6fa95c073976
30007586,ad1fff950f64493b5be059c8f503f747,2025-12-16,2025-12-17 13:12:50,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,132000.00,USD,Annual,132000.00,Salary,132000.00,895374781c5d80b997500b851f133c47
30007660,e8b3339b79df6031cf97b6e0dbd88815,2025-12-03,2025-12-03 11:48:54,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,55119.34,CAD,Annual,55119.34,Salary,55119.34,c65925b3c8cc43ee859ca23d63fb97f8
30007661,f4a42cfa02d312da07257609aa6fbb64,2025-12-04,2025-12-06 12:42:33,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,91151.73,CAD,Annual,91151.73,Salary,91151.73,81238af69d57f8c3c66ed56ec89ec550
30007667,fa8ef5a13419ed60f406a51abbc16617,2025-12-27,2025-12-31 10:06:21,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,106910.13,CAD,Annual,106910.13,Salary,106910.13,9df1109f216b766ddcdfd35da2686c42
30007715,403259fc5fa24b2d3a76424633ef99a7,2025-12-16,2025-12-21 17:00:56,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,153885.20,CAD,Annual,153885.20,Salary,153885.20,b413b9eee5f4363aecf784d89c3c300d
30007743,9d4a153d6fcfc6cf6cb427913fcdfb56,2025-12-15,2025-12-15 15:39:06,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,178468.57,CAD,Annual,178468.57,Salary,178468.57,73f7c71b6ca51fe98b8c28318a6a736d
30007827,edd7ae1db8d26d401c0129e151304fad,2025-12-30,2026-01-02 09:50:20,Return from Leave,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,69728.88,USD,Annual,69728.88,Salary,69728.88,af1f7cc3b93c4c6dd1365294b201c73f
30007863,5ed5d5bf738b62609e7937e06b552e42,2025-12-28,2026-01-02 10:46:58,Return from Leave,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,1dbd33dcd756292f4803dd3ca1fd5659
30007971,35f6d2d507369168976900c1f65fa4f4,2025-12-16,2025-12-19 08:45:07,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,55571.53,CAD,Annual,55571.53,Salary,55571.53,29a673a8aa44be9af03d6d05978d8db7
30008001,8a29eb1cc5ecd4f5112fc04e6d111b74,2025-12-31,2026-01-03 13:58:01,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,ba08ae096ea14e36b9b1c4c414907ee5
30008041,6e8f9c1b80e797d279f30999c6ae67d4,2025-12-28,2026-01-02 12:55:57,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,72185.58,USD,Annual,72185.58,Salary,72185.58,df6e55b31e84cd874db069d2b2974b5e
30008117,d96c3f5d62def7e5d56d2d72ad4aeba7,2025-12-02,2025-12-02 13:32:16,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,186733.92,USD,Annual,186733.92,Salary,186733.92,5c7424b9254bf337b72704f294bedb01
30008143,34c9247902d3f65f28e17ea609d8ea14,2025-12-25,2025-12-28 14:28:27,Leave of Absence,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,330282.17,USD,Annual,330282.17,Salary,330282.17,eec377fa86908ff68bb147c68eb85141
30008168,b047d67c83a2224d016737dca54a0faf,2025-12-25,2025-12-27 08:37:53,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,183639.57,CAD,Annual,183639.57,Salary,183639.57,d89342eb0029479c2c3db8bf9f915a42
30008177,c8a31cdf0591ccf91bee83e66be6776f,2025-12-23,2025-12-27 16:08:22,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,e1ec22d0c9c2b5f4815039a664c1a09a
30008232,6153fb62d0f04fb5b1aa9da5541eb3b6,2025-12-10,2025-12-13 11:32:37,Change Job,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,123116.03,USD,Annual,123116.03,Salary,123116.03,3eafac170612bdd4226b0d09d88a11d8
30008243,396e6f86dd5da8c3154354edfc542046,2025-12-31,2026-01-03 10:15:24,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,74529.70,CAD,Annual,74529.70,Salary,74529.70,fc9a8a96ebcd8575f5e94fd6e8d17379
30008292,740daf2e73df18201ae706ff7b9d3174,2025-12-12,2025-12-16 15:06:37,Change Job,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,237147.04,CAD,Annual,237147.04,Salary,237147.04,def0d2eae6e026ad7cfd93f55acb61a5
30008387,f09ff1650d6ff5eaab51c5513f0bd452,2025-12-18,2025-12-21 12:23:23,Return from Leave,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,65228.66,CAD,Annual,65228.66,Salary,65228.66,fc04e0047502a004e0b20c7aca206f19
30008396,5dd55d407b050d0a65d37f953d1b6371,2025-12-07,2025-12-08 13:50:44,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,377209.12,CAD,Annual,377209.12,Salary,377209.12,e75c1dd9fbbb79c6e325ca33ea1dfc85
30008417,30d5f6f513d36e527ae9792c175fdb62,2025-12-06,2025-12-08 17:33:33,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,76551.85,CAD,Annual,76551.85,Salary,76551.85,65de012d96b22efd7f848d6a7411e0e7
30008455,ab25e5f95571c0bed13dcf1efd98955c,2025-12-30,2026-01-03 14:14:20,Change Job,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,63570.79,CAD,Annual,63570.79,Salary,63570.79,ce9b210b2546301994596f93f1f95d0a
30008524,d1343ca4de9e514f1be08dce67fa160a,2025-12-11,2025-12-16 11:33:19,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,81117.57,CAD,Annual,81117.57,Salary,81117.57,3a887fc2d7765978588f7a37e24a61c8
30008525,d27543858b354f76bc70a18a225c9160,2025-12-02,2025-12-03 16:31:46,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,108872.02,CAD,Annual,108872.02,Salary,108872.02,0afc5a422d25acd07598c233b7354ff7
30008606,06713db7fba580fdacadc449dcd801d0,2025-12-05,2025-12-10 13:26:20,Change Job,STD_COMP_PKG,G02,GP_03,,65000.00,78000.00,91000.00,59901.00,CAD,Annual,59901.00,Salary,59901.00,844a7af65e98ad21019789134cbcddb6
30008742,39ad1b258447b3576f8f9aca8f8fac3e,2025-12-21,2025-12-21 09:38:42,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,87288.41,CAD,Annual,87288.41,Salary,87288.41,b7bbb257721ef940e2ab4ea94b108930
30008835,7ca601a96062fef5537aeaeb01d57455,2025-12-18,2025-12-18 09:22:07,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,105407.34,CAD,Annual,105407.34,Salary,105407.34,f6ecb48582e0fced6b12bb5d2a8c6af8
30008958,a30bbca5d39f0efdbbd8c1264efdda7c,2025-12-03,2025-12-06 10:33:20,Leave of Absence,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,119756.09,CAD,Annual,119756.09,Salary,119756.09,7d2a6b104c4ae8e940d12417dc2c6a53
30009016,e9f0e4c4582874405619cc79ef8ef65b,2025-12-05,2025-12-09 11:24:42,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,78815.40,CAD,Annual,78815.40,Salary,78815.40,c700992b459ab04c82e2596f9b7d1814
30009020,55405af662bfe81435c7ed1a8d0aa902,2025-12-11,2025-12-11 12:43:11,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,181787.55,USD,Annual,181787.55,Salary,181787.55,ff14c5eeec5cee439f6c5b70039c72d2
30009075,0b3ced33cc293a128435bdc0a137045c,2025-12-28,2025-12-31 14:48:37,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,334703.57,USD,Annual,334703.57,Salary,334703.57,411b6fa2d0d54d7aa0d3e496642ae363
30009196,e3ada83dfffdfe1bd49eb26b526f5cd6,2025-12-06,2025-12-10 08:35:56,Return from Leave,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,149e7dbd3706245377259fbba1ef6a19
30009254,d991d9414dfcd8c17bdf4ec9163e9088,2025-12-07,2025-12-09 16:40:50,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,112000.00,USD,Annual,112000.00,Salary,112000.00,de86394daf6d86a90e378e92284e89b0
30009409,96b8595c638bcfe31281b2aee9fbbee3,2025-12-19,2025-12-23 12:31:22,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,64198.22,CAD,Annual,64198.22,Salary,64198.22,86ca94821ceabec0c957b6575795d6d6
30009414,a5f347eee242f89138f5686256eb8408,2025-12-08,2025-12-13 16:36:23,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,215000.00,USD,Annual,215000.00,Salary,215000.00,e7efe603a200b0d7f3a72ecdedb7a44e
30009443,a237221ea480f52371e14b630c605d7e,2025-12-17,2025-12-22 17:58:15,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,127613.15,USD,Annual,127613.15,Salary,127613.15,7c80821c8ad09ba976a8eb980e1c3002
30009558,5ea2ab0d6da543734beefef6bc6c5083,2025-12-24,2025-12-29 09:53:43,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,113073.71,USD,Annual,113073.71,Salary,113073.71,089b0971b0b63ddc47cd7587c176bdce
30009607,e5ecdc8a3fe9d128de04dbd7db2b1c83,2025-12-18,2025-12-18 08:26:06,Leave of Absence,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,85634.76,CAD,Annual,85634.76,Salary,85634.76,479fa841f9d0be646fafc020fdd63d92
30009672,0230a3d0de02abe14b97e77e42f6ea7e,2025-12-02,2025-12-05 11:07:21,Change Job,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,USD,Annual,58000.00,Salary,58000.00,cc8113418ae3d51b04228e15b007df05
30009673,8ff51e265b6cc90429d845fa473954ac,2025-12-25,2025-12-27 12:44:26,Change Job,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,57688.44,USD,Annual,57688.44,Salary,57688.44,38350101612a37fa394191acb953b937
30009683,f647da27a93296cd38d244301955a72e,2025-12-04,2025-12-07 15:17:19,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,106670.04,USD,Annual,106670.04,Salary,106670.04,5100670110861bf93a1ce0fc8ba786c2
30009687,7f31ad368611ed1270bd7ea804edc977,2025-12-06,2025-12-11 13:51:54,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,122907.76,CAD,Annual,122907.76,Salary,122907.76,f2435e23dcac3c9a5c31cc91c50dade6
30009700,aa9390efa16625c9e3b8386f6d7e9100,2025-12-20,2025-12-20 09:23:41,Leave of Absence,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,95450.65,CAD,Annual,95450.65,Salary,95450.65,0828320c9386a24c3e455c15ac837bbb
30009734,0ed0871b04221ba993b03208b2eb50af,2025-12-26,2025-12-26 08:23:44,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,75138.25,CAD,Annual,75138.25,Salary,75138.25,f3e6da74ad18425de499282134e22e19
30009870,22b9bfc74e811daaca2a48b5c4b68961,2025-12-24,2025-12-29 12:06:05,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,112000.00,CAD,Annual,112000.00,Salary,112000.00,c43bebaba96e2994b3b0d044dd4a43b0
30009875,c047366da494a9db5180801d80a65763,2025-12-23,2025-12-25 11:58:56,Change Job,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,79279.74,USD,Annual,79279.74,Salary,79279.74,0264267c7910a8da1975f56901d30651
30009902,0bef42d0ef51d2db55ce23bfd0835dc8,2025-12-08,2025-12-08 09:08:42,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,185000.00,CAD,Annual,185000.00,Salary,185000.00,7a56f2adce10c2ff528608d31c3ac232
30009949,7946fcf8138e51fd21a77cd5119ee365,2025-12-17,2025-12-19 08:41:01,Leave of Absence,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,206355.51,CAD,Annual,206355.51,Salary,206355.51,4c5b68c4fa09a9163fe630555d575a70
30009991,33b93e906bf77767c541c29c22ff8865,2025-12-11,2025-12-15 09:06:05,Change Job,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,50608.28,CAD,Annual,50608.28,Salary,50608.28,f1e4ccfd6600618f658e14eaec7865f1
30010091,6bc874d4a3dde1f67f4d80062aa4280d,2025-12-10,2025-12-14 15:54:08,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,116567.48,USD,Annual,116567.48,Salary,116567.48,975f58ad4d94353838ac7defddeea0ca
30010102,0c0ecfab615a8b46261105d335a8eb1b,2025-12-31,2026-01-04 13:51:06,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,CAD,Annual,91000.00,Salary,91000.00,aec365d2e8fca5da47604d0820da635f
30010118,a9b2377b1e1c8491fd48364da331503b,2025-12-26,2025-12-26 13:05:24,Return from Leave,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,USD,Annual,58000.00,Salary,58000.00,41f40565269a6bd17e5ee9934db2d2be
30010166,3f4c3ad87f4173c7d46e05bf96742b47,2025-12-07,2025-12-12 16:59:22,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,99967.76,CAD,Annual,99967.76,Salary,99967.76,19391ca03fa82fe92fdf173ffa4b2e17
30010208,ea20ebdbaf9ec47fa20cef16ea5ab320,2025-12-03,2025-12-04 15:12:06,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,88645.32,CAD,Annual,88645.32,Salary,88645.32,fc72092eb02b4a42d13b6d2a98a0b927
30010215,7af0f01e61eecba359b7561ec3a85cce,2025-12-22,2025-12-25 15:46:33,Change Job,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,95692.97,USD,Annual,95692.97,Salary,95692.97,381f4631612f5b02a9fcc53757567c71
